Sample,Time(S),CH1(V),CH2(V)
2827,-5.173,0.279955,-0.0732059
2828,-5.172,0.279955,-0.0732059
2829,-5.171,0.279955,-0.0732059
2830,-5.17,0.279955,-0.0732059
2831,-5.169,0.279955,-0.0732059
2832,-5.168,0.279955,-0.0549044
2833,-5.167,0.279955,-0.0549044
2834,-5.166,0.281694,-0.0549044
2835,-5.165,0.279955,-0.0549044
2836,-5.164,0.279955,-0.0366029
2837,-5.163,0.279955,-0.0732059
2838,-5.162,0.281694,-0.0732059
2839,-5.161,0.281694,-0.0732059
2840,-5.16,0.285172,-0.0732059
2841,-5.159,0.279955,-0.0732059
2842,-5.158,0.279955,-0.0732059
2843,-5.157,0.279955,-0.0732059
2844,-5.156,0.279955,-0.0732059
2845,-5.155,0.279955,-0.0732059
2846,-5.154,0.281694,-0.0732059
2847,-5.153,0.285172,-0.0732059
2848,-5.152,0.278216,-0.0732059
2849,-5.151,0.276477,-0.0732059
2850,-5.15,0.276477,-0.0732059
2851,-5.149,0.276477,-0.0366029
2852,-5.148,0.276477,-0.0549044
2853,-5.147,0.276477,-0.0549044
2854,-5.146,0.276477,-0.0549044
2855,-5.145,0.276477,-0.0549044
2856,-5.144,0.276477,-0.0549044
2857,-5.143,0.279955,-0.0549044
2858,-5.142,0.281694,-0.0732059
2859,-5.141,0.28691,-0.0732059
2860,-5.14,0.285172,-0.0732059
2861,-5.139,0.285172,-0.0732059
2862,-5.138,0.285172,-0.0732059
2863,-5.137,0.285172,-0.0732059
2864,-5.136,0.285172,-0.0732059
2865,-5.135,0.285172,-0.0732059
2866,-5.134,0.285172,-0.0732059
2867,-5.133,0.285172,-0.0732059
2868,-5.132,0.285172,-0.0732059
2869,-5.131,0.285172,-0.0732059
2870,-5.13,0.285172,-0.0732059
2871,-5.129,0.285172,-0.0732059
2872,-5.128,0.285172,-0.0732059
2873,-5.127,0.285172,-0.0732059
2874,-5.126,0.285172,-0.0549044
2875,-5.125,0.285172,-0.0549044
2876,-5.124,0.285172,-0.0366029
2877,-5.123,0.285172,-0.0732059
2878,-5.122,0.285172,-0.0732059
2879,-5.121,0.285172,-0.0732059
2880,-5.12,0.285172,-0.0732059
2881,-5.119,0.285172,-0.0732059
2882,-5.118,0.285172,-0.0732059
2883,-5.117,0.285172,-0.0732059
2884,-5.116,0.285172,-0.0732059
2885,-5.115,0.285172,-0.0732059
2886,-5.114,0.285172,-0.0732059
2887,-5.113,0.285172,-0.0732059
2888,-5.112,0.285172,-0.0732059
2889,-5.111,0.285172,-0.0732059
2890,-5.11,0.285172,-0.0732059
2891,-5.109,0.285172,-0.0732059
2892,-5.108,0.285172,-0.0732059
2893,-5.107,0.285172,-0.0732059
2894,-5.106,0.285172,-0.0366029
2895,-5.105,0.285172,-0.0732059
2896,-5.104,0.285172,-0.0732059
2897,-5.103,0.285172,-0.0732059
2898,-5.102,0.285172,-0.0732059
2899,-5.101,0.285172,-0.0549044
2900,-5.1,0.285172,-0.0549044
2901,-5.099,0.285172,-0.0732059
2902,-5.098,0.285172,-0.0732059
2903,-5.097,0.285172,-0.0732059
2904,-5.096,0.285172,-0.0732059
2905,-5.095,0.285172,-0.0732059
2906,-5.094,0.285172,-0.0732059
2907,-5.093,0.285172,-0.0732059
2908,-5.092,0.285172,-0.0732059
2909,-5.091,0.285172,-0.0732059
2910,-5.09,0.285172,-0.0732059
2911,-5.089,0.285172,-0.0732059
2912,-5.088,0.285172,-0.0732059
2913,-5.087,0.285172,-0.0732059
2914,-5.086,0.285172,-0.0732059
2915,-5.085,0.285172,-0.0732059
2916,-5.084,0.285172,-0.0732059
2917,-5.083,0.285172,-0.0732059
2918,-5.082,0.285172,-0.0732059
2919,-5.081,0.285172,-0.0732059
2920,-5.08,0.285172,-0.0732059
2921,-5.079,0.285172,-0.0732059
2922,-5.078,0.285172,-0.0732059
2923,-5.077,0.285172,-0.0732059
2924,-5.076,0.285172,-0.0732059
2925,-5.075,0.285172,-0.0732059
2926,-5.074,0.285172,-0.0732059
2927,-5.073,0.285172,-0.0732059
2928,-5.072,0.281694,-0.0732059
2929,-5.071,0.28691,-0.0732059
2930,-5.07,0.285172,-0.0732059
2931,-5.069,0.285172,-0.0732059
2932,-5.068,0.285172,-0.0732059
2933,-5.067,0.285172,-0.0732059
2934,-5.066,0.285172,-0.0549044
2935,-5.065,0.285172,-0.0549044
2936,-5.064,0.285172,-0.0549044
2937,-5.063,0.285172,-0.0549044
2938,-5.062,0.285172,-0.0549044
2939,-5.061,0.285172,-0.0549044
2940,-5.06,0.285172,-0.0549044
2941,-5.059,0.285172,-0.0732059
2942,-5.058,0.285172,-0.0732059
2943,-5.057,0.285172,-0.0732059
2944,-5.056,0.281694,-0.0732059
2945,-5.055,0.28691,-0.0732059
2946,-5.054,0.285172,-0.0732059
2947,-5.053,0.285172,-0.0732059
2948,-5.052,0.285172,-0.0732059
2949,-5.051,0.285172,-0.0732059
2950,-5.05,0.285172,-0.0732059
2951,-5.049,0.285172,-0.0732059
2952,-5.048,0.285172,-0.0732059
2953,-5.047,0.285172,-0.0732059
2954,-5.046,0.285172,-0.0732059
2955,-5.045,0.285172,-0.0732059
2956,-5.044,0.285172,-0.0366029
2957,-5.043,0.285172,-0.0732059
2958,-5.042,0.285172,-0.0732059
2959,-5.041,0.285172,-0.0732059
2960,-5.04,0.285172,-0.0732059
2961,-5.039,0.285172,-0.0732059
2962,-5.038,0.285172,-0.0732059
2963,-5.037,0.285172,-0.0732059
2964,-5.036,0.285172,-0.0732059
2965,-5.035,0.285172,-0.0732059
2966,-5.034,0.285172,-0.0732059
2967,-5.033,0.285172,-0.0732059
2968,-5.032,0.285172,-0.0732059
2969,-5.031,0.285172,-0.0732059
2970,-5.03,0.285172,-0.0732059
2971,-5.029,0.285172,-0.0732059
2972,-5.028,0.285172,-0.0732059
2973,-5.027,0.285172,-0.0732059
2974,-5.026,0.285172,-0.0732059
2975,-5.025,0.285172,-0.0732059
2976,-5.024,0.285172,-0.0732059
2977,-5.023,0.285172,-0.0732059
2978,-5.022,0.285172,-0.0732059
2979,-5.021,0.285172,-0.0732059
2980,-5.02,0.285172,-0.0732059
2981,-5.019,0.285172,-0.0732059
2982,-5.018,0.285172,-0.0732059
2983,-5.017,0.285172,-0.0732059
2984,-5.016,0.285172,-0.0732059
2985,-5.015,0.285172,-0.0732059
2986,-5.014,0.285172,-0.0732059
2987,-5.013,0.285172,-0.0732059
2988,-5.012,0.285172,-0.0732059
2989,-5.011,0.285172,-0.0732059
2990,-5.01,0.285172,-0.0732059
2991,-5.009,0.285172,-0.0732059
2992,-5.008,0.285172,-0.0732059
2993,-5.007,0.285172,-0.0732059
2994,-5.006,0.285172,-0.0732059
2995,-5.005,0.285172,-0.0732059
2996,-5.004,0.285172,-0.0732059
2997,-5.003,0.285172,-0.0732059
2998,-5.002,0.285172,-0.0732059
2999,-5.001,0.285172,-0.0732059
3000,-5,0.285172,-0.0732059
3001,-4.999,0.285172,-0.0732059
3002,-4.998,0.285172,-0.0732059
3003,-4.997,0.285172,-0.0732059
3004,-4.996,0.285172,-0.0732059
3005,-4.995,0.285172,-0.0732059
3006,-4.994,0.285172,-0.0732059
3007,-4.993,0.285172,-0.0732059
3008,-4.992,0.285172,-0.0732059
3009,-4.991,0.285172,-0.0732059
3010,-4.99,0.285172,-0.0732059
3011,-4.989,0.285172,-0.0732059
3012,-4.988,0.285172,-0.0732059
3013,-4.987,0.285172,-0.0732059
3014,-4.986,0.285172,-0.0732059
3015,-4.985,0.285172,-0.0732059
3016,-4.984,0.285172,-0.0732059
3017,-4.983,0.285172,-0.0732059
3018,-4.982,0.285172,-0.0732059
3019,-4.981,0.285172,-0.0732059
3020,-4.98,0.285172,-0.0732059
3021,-4.979,0.285172,-0.0732059
3022,-4.978,0.285172,-0.0732059
3023,-4.977,0.285172,-0.0732059
3024,-4.976,0.285172,-0.0732059
3025,-4.975,0.285172,-0.0732059
3026,-4.974,0.285172,-0.0732059
3027,-4.973,0.285172,-0.0732059
3028,-4.972,0.285172,-0.0732059
3029,-4.971,0.285172,-0.0732059
3030,-4.97,0.285172,-0.0732059
3031,-4.969,0.285172,-0.0732059
3032,-4.968,0.285172,-0.0732059
3033,-4.967,0.285172,-0.0732059
3034,-4.966,0.285172,-0.0732059
3035,-4.965,0.285172,-0.0732059
3036,-4.964,0.285172,-0.0732059
3037,-4.963,0.285172,-0.0732059
3038,-4.962,0.285172,-0.0732059
3039,-4.961,0.285172,-0.0732059
3040,-4.96,0.285172,-0.0732059
3041,-4.959,0.285172,-0.0732059
3042,-4.958,0.285172,-0.0732059
3043,-4.957,0.285172,-0.0732059
3044,-4.956,0.285172,-0.0732059
3045,-4.955,0.285172,-0.0732059
3046,-4.954,0.285172,-0.0732059
3047,-4.953,0.285172,-0.0732059
3048,-4.952,0.285172,-0.0732059
3049,-4.951,0.285172,-0.0732059
3050,-4.95,0.285172,-0.0732059
3051,-4.949,0.285172,-0.0732059
3052,-4.948,0.285172,-0.0732059
3053,-4.947,0.285172,-0.0732059
3054,-4.946,0.285172,-0.0732059
3055,-4.945,0.285172,-0.0732059
3056,-4.944,0.285172,-0.0732059
3057,-4.943,0.285172,-0.0549044
3058,-4.942,0.285172,-0.0549044
3059,-4.941,0.285172,-0.0732059
3060,-4.94,0.285172,-0.0732059
3061,-4.939,0.285172,-0.0732059
3062,-4.938,0.285172,-0.0732059
3063,-4.937,0.285172,-0.0732059
3064,-4.936,0.285172,-0.0732059
3065,-4.935,0.285172,-0.0732059
3066,-4.934,0.285172,-0.0732059
3067,-4.933,0.285172,-0.0732059
3068,-4.932,0.285172,-0.0732059
3069,-4.931,0.285172,-0.0732059
3070,-4.93,0.285172,-0.0732059
3071,-4.929,0.285172,-0.0732059
3072,-4.928,0.285172,-0.0732059
3073,-4.927,0.285172,-0.0732059
3074,-4.926,0.285172,-0.0732059
3075,-4.925,0.285172,-0.0732059
3076,-4.924,0.285172,-0.0732059
3077,-4.923,0.285172,-0.0732059
3078,-4.922,0.285172,-0.0732059
3079,-4.921,0.285172,-0.0732059
3080,-4.92,0.285172,-0.0732059
3081,-4.919,0.285172,-0.0732059
3082,-4.918,0.285172,-0.0732059
3083,-4.917,0.285172,-0.0732059
3084,-4.916,0.285172,-0.0732059
3085,-4.915,0.285172,-0.0732059
3086,-4.914,0.285172,-0.0732059
3087,-4.913,0.285172,-0.0732059
3088,-4.912,0.285172,-0.0732059
3089,-4.911,0.285172,-0.0732059
3090,-4.91,0.285172,-0.0732059
3091,-4.909,0.285172,-0.0732059
3092,-4.908,0.285172,-0.0732059
3093,-4.907,0.285172,-0.0732059
3094,-4.906,0.285172,-0.0549044
3095,-4.905,0.285172,-0.0549044
3096,-4.904,0.285172,-0.0549044
3097,-4.903,0.285172,-0.0549044
3098,-4.902,0.285172,-0.0732059
3099,-4.901,0.285172,-0.0732059
3100,-4.9,0.285172,-0.0732059
3101,-4.899,0.285172,-0.0732059
3102,-4.898,0.285172,-0.0732059
3103,-4.897,0.285172,-0.0732059
3104,-4.896,0.285172,-0.0732059
3105,-4.895,0.285172,-0.0732059
3106,-4.894,0.285172,-0.0732059
3107,-4.893,0.285172,-0.0732059
3108,-4.892,0.285172,-0.0732059
3109,-4.891,0.285172,-0.0732059
3110,-4.89,0.285172,-0.0732059
3111,-4.889,0.285172,-0.0732059
3112,-4.888,0.285172,-0.0732059
3113,-4.887,0.285172,-0.0732059
3114,-4.886,0.285172,-0.0732059
3115,-4.885,0.285172,-0.0732059
3116,-4.884,0.285172,-0.0549044
3117,-4.883,0.285172,-0.0549044
3118,-4.882,0.285172,-0.0549044
3119,-4.881,0.285172,-0.0549044
3120,-4.88,0.285172,-0.0549044
3121,-4.879,0.285172,-0.0549044
3122,-4.878,0.285172,-0.0732059
3123,-4.877,0.285172,-0.0732059
3124,-4.876,0.285172,-0.0732059
3125,-4.875,0.285172,-0.0732059
3126,-4.874,0.285172,-0.0732059
3127,-4.873,0.285172,-0.0732059
3128,-4.872,0.285172,-0.0732059
3129,-4.871,0.285172,-0.0732059
3130,-4.87,0.285172,-0.0732059
3131,-4.869,0.285172,-0.0732059
3132,-4.868,0.285172,-0.0732059
3133,-4.867,0.285172,-0.0732059
3134,-4.866,0.285172,-0.0732059
3135,-4.865,0.285172,-0.0732059
3136,-4.864,0.285172,-0.0732059
3137,-4.863,0.285172,-0.0549044
3138,-4.862,0.285172,-0.0549044
3139,-4.861,0.285172,-0.0732059
3140,-4.86,0.285172,-0.0732059
3141,-4.859,0.285172,-0.0732059
3142,-4.858,0.285172,-0.0732059
3143,-4.857,0.285172,-0.0732059
3144,-4.856,0.285172,-0.0732059
3145,-4.855,0.285172,-0.0732059
3146,-4.854,0.285172,-0.0732059
3147,-4.853,0.285172,-0.0732059
3148,-4.852,0.285172,-0.0732059
3149,-4.851,0.285172,-0.0732059
3150,-4.85,0.285172,-0.0732059
3151,-4.849,0.285172,-0.0732059
3152,-4.848,0.285172,-0.0732059
3153,-4.847,0.285172,-0.0732059
3154,-4.846,0.285172,-0.0732059
3155,-4.845,0.285172,-0.0732059
3156,-4.844,0.285172,-0.0732059
3157,-4.843,0.285172,-0.0732059
3158,-4.842,0.285172,-0.0549044
3159,-4.841,0.285172,-0.0549044
3160,-4.84,0.285172,-0.0732059
3161,-4.839,0.285172,-0.0732059
3162,-4.838,0.285172,-0.0732059
3163,-4.837,0.285172,-0.0732059
3164,-4.836,0.285172,-0.0732059
3165,-4.835,0.285172,-0.0732059
3166,-4.834,0.285172,-0.0732059
3167,-4.833,0.285172,-0.0732059
3168,-4.832,0.285172,-0.0732059
3169,-4.831,0.285172,-0.0549044
3170,-4.83,0.285172,-0.0549044
3171,-4.829,0.285172,-0.0366029
3172,-4.828,0.285172,-0.0549044
3173,-4.827,0.285172,-0.0549044
3174,-4.826,0.285172,-0.0549044
3175,-4.825,0.285172,-0.0549044
3176,-4.824,0.285172,-0.0549044
3177,-4.823,0.285172,-0.0549044
3178,-4.822,0.285172,-0.0549044
3179,-4.821,0.285172,-0.0549044
3180,-4.82,0.285172,-0.0732059
3181,-4.819,0.285172,-0.0732059
3182,-4.818,0.285172,-0.0732059
3183,-4.817,0.285172,-0.0732059
3184,-4.816,0.285172,-0.0732059
3185,-4.815,0.285172,-0.0732059
3186,-4.814,0.285172,-0.0732059
3187,-4.813,0.285172,-0.0732059
3188,-4.812,0.285172,-0.0732059
3189,-4.811,0.285172,-0.0732059
3190,-4.81,0.285172,-0.0732059
3191,-4.809,0.285172,-0.0732059
3192,-4.808,0.285172,-0.0732059
3193,-4.807,0.285172,-0.0732059
3194,-4.806,0.285172,-0.0732059
3195,-4.805,0.285172,-0.0732059
3196,-4.804,0.285172,-0.0732059
3197,-4.803,0.285172,-0.0732059
3198,-4.802,0.285172,-0.0732059
3199,-4.801,0.285172,-0.0732059
3200,-4.8,0.285172,-0.0732059
3201,-4.799,0.285172,-0.0732059
3202,-4.798,0.285172,-0.0732059
3203,-4.797,0.285172,-0.0732059
3204,-4.796,0.285172,-0.0732059
3205,-4.795,0.285172,-0.0732059
3206,-4.794,0.285172,-0.0732059
3207,-4.793,0.285172,-0.0732059
3208,-4.792,0.285172,-0.0732059
3209,-4.791,0.285172,-0.0732059
3210,-4.79,0.285172,-0.0732059
3211,-4.789,0.285172,-0.0732059
3212,-4.788,0.285172,-0.0732059
3213,-4.787,0.285172,-0.0732059
3214,-4.786,0.285172,-0.0366029
3215,-4.785,0.285172,-0.0549044
3216,-4.784,0.285172,-0.0366029
3217,-4.783,0.285172,-0.0549044
3218,-4.782,0.285172,-0.0549044
3219,-4.781,0.285172,-0.0549044
3220,-4.78,0.285172,-0.0549044
3221,-4.779,0.285172,-0.0732059
3222,-4.778,0.285172,-0.0732059
3223,-4.777,0.285172,-0.0732059
3224,-4.776,0.285172,-0.0732059
3225,-4.775,0.285172,-0.0732059
3226,-4.774,0.285172,-0.0732059
3227,-4.773,0.285172,-0.0732059
3228,-4.772,0.285172,-0.0732059
3229,-4.771,0.285172,-0.0732059
3230,-4.77,0.285172,-0.0732059
3231,-4.769,0.285172,-0.0732059
3232,-4.768,0.285172,-0.0732059
3233,-4.767,0.285172,-0.0732059
3234,-4.766,0.285172,-0.0732059
3235,-4.765,0.285172,-0.0732059
3236,-4.764,0.285172,-0.0732059
3237,-4.763,0.285172,-0.0732059
3238,-4.762,0.285172,-0.0732059
3239,-4.761,0.285172,-0.0732059
3240,-4.76,0.285172,-0.0732059
3241,-4.759,0.285172,-0.0732059
3242,-4.758,0.285172,-0.0732059
3243,-4.757,0.285172,-0.0732059
3244,-4.756,0.285172,-0.0732059
3245,-4.755,0.285172,-0.0732059
3246,-4.754,0.285172,-0.0732059
3247,-4.753,0.285172,-0.0732059
3248,-4.752,0.285172,-0.0732059
3249,-4.751,0.285172,-0.0732059
3250,-4.75,0.285172,-0.0732059
3251,-4.749,0.285172,-0.0732059
3252,-4.748,0.285172,-0.0732059
3253,-4.747,0.285172,-0.0732059
3254,-4.746,0.285172,-0.0732059
3255,-4.745,0.285172,-0.0732059
3256,-4.744,0.285172,-0.0732059
3257,-4.743,0.285172,-0.0732059
3258,-4.742,0.285172,-0.0732059
3259,-4.741,0.285172,-0.0732059
3260,-4.74,0.285172,-0.0732059
3261,-4.739,0.285172,-0.0732059
3262,-4.738,0.285172,-0.0732059
3263,-4.737,0.285172,-0.0732059
3264,-4.736,0.285172,-0.0732059
3265,-4.735,0.285172,-0.0732059
3266,-4.734,0.285172,-0.0732059
3267,-4.733,0.285172,-0.0732059
3268,-4.732,0.285172,-0.0732059
3269,-4.731,0.285172,-0.0732059
3270,-4.73,0.285172,-0.0732059
3271,-4.729,0.285172,-0.0732059
3272,-4.728,0.285172,-0.0732059
3273,-4.727,0.285172,-0.0732059
3274,-4.726,0.285172,-0.0732059
3275,-4.725,0.285172,-0.0366029
3276,-4.724,0.285172,-0.0549044
3277,-4.723,0.285172,-0.0366029
3278,-4.722,0.285172,-0.0732059
3279,-4.721,0.285172,-0.0549044
3280,-4.72,0.285172,-0.0549044
3281,-4.719,0.285172,-0.0732059
3282,-4.718,0.285172,-0.0732059
3283,-4.717,0.285172,-0.0732059
3284,-4.716,0.285172,-0.0732059
3285,-4.715,0.285172,-0.0732059
3286,-4.714,0.285172,-0.0732059
3287,-4.713,0.285172,-0.0732059
3288,-4.712,0.285172,-0.0732059
3289,-4.711,0.285172,-0.0732059
3290,-4.71,0.285172,-0.0732059
3291,-4.709,0.285172,-0.0732059
3292,-4.708,0.285172,-0.0732059
3293,-4.707,0.285172,-0.0732059
3294,-4.706,0.285172,-0.0732059
3295,-4.705,0.285172,-0.0732059
3296,-4.704,0.285172,-0.0549044
3297,-4.703,0.285172,-0.0549044
3298,-4.702,0.285172,-0.0732059
3299,-4.701,0.285172,-0.0732059
3300,-4.7,0.285172,-0.0732059
3301,-4.699,0.285172,-0.0732059
3302,-4.698,0.285172,-0.0732059
3303,-4.697,0.285172,-0.0732059
3304,-4.696,0.285172,-0.0732059
3305,-4.695,0.285172,-0.0732059
3306,-4.694,0.285172,-0.0732059
3307,-4.693,0.285172,-0.0732059
3308,-4.692,0.285172,-0.0732059
3309,-4.691,0.285172,-0.0732059
3310,-4.69,0.285172,-0.0732059
3311,-4.689,0.285172,-0.0732059
3312,-4.688,0.285172,-0.0732059
3313,-4.687,0.285172,-0.0732059
3314,-4.686,0.285172,-0.0366029
3315,-4.685,0.285172,-0.0549044
3316,-4.684,0.285172,-0.0549044
3317,-4.683,0.285172,-0.0732059
3318,-4.682,0.285172,-0.0732059
3319,-4.681,0.285172,-0.0732059
3320,-4.68,0.285172,-0.0732059
3321,-4.679,0.285172,-0.0732059
3322,-4.678,0.285172,-0.0732059
3323,-4.677,0.285172,-0.0732059
3324,-4.676,0.285172,-0.0732059
3325,-4.675,0.285172,-0.0732059
3326,-4.674,0.285172,-0.0732059
3327,-4.673,0.285172,-0.0732059
3328,-4.672,0.285172,-0.0732059
3329,-4.671,0.285172,-0.0732059
3330,-4.67,0.285172,-0.0732059
3331,-4.669,0.285172,-0.0732059
3332,-4.668,0.285172,-0.0732059
3333,-4.667,0.285172,-0.0732059
3334,-4.666,0.285172,-0.0732059
3335,-4.665,0.285172,-0.0732059
3336,-4.664,0.285172,-0.0732059
3337,-4.663,0.285172,-0.0732059
3338,-4.662,0.285172,-0.0732059
3339,-4.661,0.285172,-0.0732059
3340,-4.66,0.285172,-0.0732059
3341,-4.659,0.285172,-0.0732059
3342,-4.658,0.285172,-0.0732059
3343,-4.657,0.285172,-0.0732059
3344,-4.656,0.285172,-0.0732059
3345,-4.655,0.285172,-0.0732059
3346,-4.654,0.285172,-0.0732059
3347,-4.653,0.285172,-0.0732059
3348,-4.652,0.285172,-0.0732059
3349,-4.651,0.285172,-0.0732059
3350,-4.65,0.285172,-0.0732059
3351,-4.649,0.285172,-0.0732059
3352,-4.648,0.285172,-0.0732059
3353,-4.647,0.285172,-0.0549044
3354,-4.646,0.285172,-0.0549044
3355,-4.645,0.285172,-0.0366029
3356,-4.644,0.285172,-0.0732059
3357,-4.643,0.285172,-0.0549044
3358,-4.642,0.285172,-0.0549044
3359,-4.641,0.285172,-0.0366029
3360,-4.64,0.285172,-0.0732059
3361,-4.639,0.285172,-0.0732059
3362,-4.638,0.285172,-0.0732059
3363,-4.637,0.285172,-0.0732059
3364,-4.636,0.285172,-0.0732059
3365,-4.635,0.285172,-0.0732059
3366,-4.634,0.285172,-0.0732059
3367,-4.633,0.285172,-0.0732059
3368,-4.632,0.285172,-0.0732059
3369,-4.631,0.285172,-0.0732059
3370,-4.63,0.285172,-0.0732059
3371,-4.629,0.285172,-0.0732059
3372,-4.628,0.285172,-0.0732059
3373,-4.627,0.285172,-0.0732059
3374,-4.626,0.285172,-0.0732059
3375,-4.625,0.285172,-0.0732059
3376,-4.624,0.285172,-0.0549044
3377,-4.623,0.285172,-0.0549044
3378,-4.622,0.285172,-0.0732059
3379,-4.621,0.285172,-0.0732059
3380,-4.62,0.285172,-0.0732059
3381,-4.619,0.285172,-0.0732059
3382,-4.618,0.285172,-0.0732059
3383,-4.617,0.285172,-0.0732059
3384,-4.616,0.285172,-0.0732059
3385,-4.615,0.285172,-0.0732059
3386,-4.614,0.285172,-0.0732059
3387,-4.613,0.285172,-0.0732059
3388,-4.612,0.285172,-0.0732059
3389,-4.611,0.285172,-0.0732059
3390,-4.61,0.285172,-0.0732059
3391,-4.609,0.285172,-0.0732059
3392,-4.608,0.285172,-0.0732059
3393,-4.607,0.285172,-0.0732059
3394,-4.606,0.285172,-0.0732059
3395,-4.605,0.285172,-0.0549044
3396,-4.604,0.285172,-0.0549044
3397,-4.603,0.285172,-0.0549044
3398,-4.602,0.285172,-0.0549044
3399,-4.601,0.285172,-0.0732059
3400,-4.6,0.285172,-0.0732059
3401,-4.599,0.285172,-0.0732059
3402,-4.598,0.285172,-0.0732059
3403,-4.597,0.285172,-0.0732059
3404,-4.596,0.285172,-0.0732059
3405,-4.595,0.285172,-0.0732059
3406,-4.594,0.285172,-0.0732059
3407,-4.593,0.285172,-0.0732059
3408,-4.592,0.285172,-0.0732059
3409,-4.591,0.285172,-0.0732059
3410,-4.59,0.285172,-0.0732059
3411,-4.589,0.285172,-0.0732059
3412,-4.588,0.285172,-0.0732059
3413,-4.587,0.285172,-0.0732059
3414,-4.586,0.285172,-0.0732059
3415,-4.585,0.285172,-0.0732059
3416,-4.584,0.285172,-0.0732059
3417,-4.583,0.285172,-0.0732059
3418,-4.582,0.285172,-0.0732059
3419,-4.581,0.285172,-0.0732059
3420,-4.58,0.285172,-0.0732059
3421,-4.579,0.285172,-0.0732059
3422,-4.578,0.285172,-0.0732059
3423,-4.577,0.285172,-0.0732059
3424,-4.576,0.285172,-0.0732059
3425,-4.575,0.285172,-0.0732059
3426,-4.574,0.285172,-0.0732059
3427,-4.573,0.285172,-0.0732059
3428,-4.572,0.285172,-0.0732059
3429,-4.571,0.285172,-0.0732059
3430,-4.57,0.285172,-0.0732059
3431,-4.569,0.285172,-0.0732059
3432,-4.568,0.285172,-0.0732059
3433,-4.567,0.285172,-0.0732059
3434,-4.566,0.285172,-0.0366029
3435,-4.565,0.285172,-0.0732059
3436,-4.564,0.285172,-0.0732059
3437,-4.563,0.285172,-0.0732059
3438,-4.562,0.285172,-0.0549044
3439,-4.561,0.285172,-0.0549044
3440,-4.56,0.285172,-0.0732059
3441,-4.559,0.285172,-0.0732059
3442,-4.558,0.285172,-0.0732059
3443,-4.557,0.285172,-0.0732059
3444,-4.556,0.285172,-0.0732059
3445,-4.555,0.285172,-0.0732059
3446,-4.554,0.285172,-0.0732059
3447,-4.553,0.285172,-0.0732059
3448,-4.552,0.285172,-0.0732059
3449,-4.551,0.285172,-0.0732059
3450,-4.55,0.285172,-0.0732059
3451,-4.549,0.285172,-0.0732059
3452,-4.548,0.285172,-0.0732059
3453,-4.547,0.285172,-0.0732059
3454,-4.546,0.285172,-0.0732059
3455,-4.545,0.285172,-0.0732059
3456,-4.544,0.285172,-0.0732059
3457,-4.543,0.285172,-0.0732059
3458,-4.542,0.285172,-0.0732059
3459,-4.541,0.285172,-0.0732059
3460,-4.54,0.285172,-0.0732059
3461,-4.539,0.285172,-0.0732059
3462,-4.538,0.285172,-0.0732059
3463,-4.537,0.285172,-0.0732059
3464,-4.536,0.285172,-0.0732059
3465,-4.535,0.285172,-0.0732059
3466,-4.534,0.285172,-0.0732059
3467,-4.533,0.285172,-0.0732059
3468,-4.532,0.285172,-0.0732059
3469,-4.531,0.285172,-0.0732059
3470,-4.53,0.285172,-0.0732059
3471,-4.529,0.285172,-0.0732059
3472,-4.528,0.285172,-0.0732059
3473,-4.527,0.285172,-0.0732059
3474,-4.526,0.285172,-0.0732059
3475,-4.525,0.285172,-0.0732059
3476,-4.524,0.285172,-0.0732059
3477,-4.523,0.285172,-0.0732059
3478,-4.522,0.285172,-0.0732059
3479,-4.521,0.285172,-0.0732059
3480,-4.52,0.285172,-0.0732059
3481,-4.519,0.285172,-0.0732059
3482,-4.518,0.285172,-0.0732059
3483,-4.517,0.285172,-0.0732059
3484,-4.516,0.285172,-0.0732059
3485,-4.515,0.285172,-0.0732059
3486,-4.514,0.285172,-0.0732059
3487,-4.513,0.285172,-0.0732059
3488,-4.512,0.285172,-0.0732059
3489,-4.511,0.285172,-0.0732059
3490,-4.51,0.285172,-0.0732059
3491,-4.509,0.285172,-0.0732059
3492,-4.508,0.285172,-0.0732059
3493,-4.507,0.285172,-0.0732059
3494,-4.506,0.285172,-0.0732059
3495,-4.505,0.285172,-0.0732059
3496,-4.504,0.285172,-0.0732059
3497,-4.503,0.285172,-0.0732059
3498,-4.502,0.285172,-0.0732059
3499,-4.501,0.285172,-0.0732059
3500,-4.5,0.285172,-0.0732059
3501,-4.499,0.285172,-0.0732059
3502,-4.498,0.285172,-0.0732059
3503,-4.497,0.285172,-0.0732059
3504,-4.496,0.285172,-0.0732059
3505,-4.495,0.285172,-0.0732059
3506,-4.494,0.285172,-0.0732059
3507,-4.493,0.285172,-0.0732059
3508,-4.492,0.285172,-0.0732059
3509,-4.491,0.285172,-0.0732059
3510,-4.49,0.285172,-0.0732059
3511,-4.489,0.285172,-0.0732059
3512,-4.488,0.285172,-0.0732059
3513,-4.487,0.285172,-0.0732059
3514,-4.486,0.285172,-0.0732059
3515,-4.485,0.285172,-0.0732059
3516,-4.484,0.285172,-0.0732059
3517,-4.483,0.285172,-0.0732059
3518,-4.482,0.285172,-0.0732059
3519,-4.481,0.285172,-0.0732059
3520,-4.48,0.285172,-0.0732059
3521,-4.479,0.285172,-0.0732059
3522,-4.478,0.285172,-0.0732059
3523,-4.477,0.285172,-0.0732059
3524,-4.476,0.285172,-0.0732059
3525,-4.475,0.285172,-0.0732059
