Sample,Time(S),CH1(V)
47070,3.8878,0.394139
47071,3.8879,0.394139
47072,3.888,0.392483
47073,3.8881,0.395796
47074,3.8882,0.392483
47075,3.8883,0.389171
47076,3.8884,0.385859
47077,3.8885,0.384203
47078,3.8886,0.387515
47079,3.8887,0.387515
47080,3.8888,0.390827
47081,3.8889,0.389171
47082,3.889,0.392483
47083,3.8891,0.392483
47084,3.8892,0.392483
47085,3.8893,0.390827
47086,3.8894,0.394139
47087,3.8895,0.394139
47088,3.8896,0.394139
47089,3.8897,0.394139
47090,3.8898,0.394139
47091,3.8899,0.394139
47092,3.89,0.390827
47093,3.8901,0.387515
47094,3.8902,0.385859
47095,3.8903,0.384203
47096,3.8904,0.389171
47097,3.8905,0.389171
47098,3.8906,0.390827
47099,3.8907,0.390827
47100,3.8908,0.392483
47101,3.8909,0.392483
47102,3.891,0.392483
47103,3.8911,0.390827
47104,3.8912,0.394139
47105,3.8913,0.394139
47106,3.8914,0.394139
47107,3.8915,0.392483
47108,3.8916,0.395796
47109,3.8917,0.395796
47110,3.8918,0.392483
47111,3.8919,0.389171
47112,3.892,0.385859
47113,3.8921,0.385859
47114,3.8922,0.387515
47115,3.8923,0.387515
47116,3.8924,0.390827
47117,3.8925,0.390827
47118,3.8926,0.390827
47119,3.8927,0.392483
47120,3.8928,0.392483
47121,3.8929,0.390827
47122,3.893,0.394139
47123,3.8931,0.394139
47124,3.8932,0.394139
47125,3.8933,0.394139
47126,3.8934,0.392483
47127,3.8935,0.395796
47128,3.8936,0.390827
47129,3.8937,0.387515
47130,3.8938,0.384203
47131,3.8939,0.385859
47132,3.894,0.389171
47133,3.8941,0.389171
47134,3.8942,0.390827
47135,3.8943,0.390827
47136,3.8944,0.392483
47137,3.8945,0.392483
47138,3.8946,0.392483
47139,3.8947,0.394139
47140,3.8948,0.394139
47141,3.8949,0.394139
47142,3.895,0.394139
47143,3.8951,0.394139
47144,3.8952,0.394139
47145,3.8953,0.394139
47146,3.8954,0.390827
47147,3.8955,0.387515
47148,3.8956,0.384203
47149,3.8957,0.385859
47150,3.8958,0.389171
47151,3.8959,0.389171
47152,3.896,0.390827
47153,3.8961,0.390827
47154,3.8962,0.390827
47155,3.8963,0.392483
47156,3.8964,0.390827
47157,3.8965,0.394139
47158,3.8966,0.394139
47159,3.8967,0.394139
47160,3.8968,0.394139
47161,3.8969,0.394139
47162,3.897,0.394139
47163,3.8971,0.392483
47164,3.8972,0.389171
47165,3.8973,0.385859
47166,3.8974,0.384203
47167,3.8975,0.387515
47168,3.8976,0.389171
47169,3.8977,0.390827
47170,3.8978,0.389171
47171,3.8979,0.392483
47172,3.898,0.392483
47173,3.8981,0.392483
47174,3.8982,0.392483
47175,3.8983,0.392483
47176,3.8984,0.392483
47177,3.8985,0.394139
47178,3.8986,0.394139
47179,3.8987,0.392483
47180,3.8988,0.395796
47181,3.8989,0.392483
47182,3.899,0.389171
47183,3.8991,0.385859
47184,3.8992,0.384203
47185,3.8993,0.387515
47186,3.8994,0.387515
47187,3.8995,0.390827
47188,3.8996,0.390827
47189,3.8997,0.390827
47190,3.8998,0.392483
47191,3.8999,0.392483
47192,3.9,0.392483
47193,3.9001,0.392483
47194,3.9002,0.392483
47195,3.9003,0.392483
47196,3.9004,0.394139
47197,3.9005,0.392483
47198,3.9006,0.394139
47199,3.9007,0.392483
47200,3.9008,0.389171
47201,3.9009,0.385859
47202,3.901,0.384203
47203,3.9011,0.387515
47204,3.9012,0.387515
47205,3.9013,0.390827
47206,3.9014,0.389171
47207,3.9015,0.392483
47208,3.9016,0.392483
47209,3.9017,0.392483
47210,3.9018,0.392483
47211,3.9019,0.392483
47212,3.902,0.394139
47213,3.9021,0.394139
47214,3.9022,0.394139
47215,3.9023,0.392483
47216,3.9024,0.395796
47217,3.9025,0.390827
47218,3.9026,0.387515
47219,3.9027,0.385859
47220,3.9028,0.385859
47221,3.9029,0.387515
47222,3.903,0.389171
47223,3.9031,0.389171
47224,3.9032,0.389171
47225,3.9033,0.392483
47226,3.9034,0.392483
47227,3.9035,0.392483
47228,3.9036,0.392483
47229,3.9037,0.394139
47230,3.9038,0.394139
47231,3.9039,0.394139
47232,3.904,0.394139
47233,3.9041,0.392483
47234,3.9042,0.395796
47235,3.9043,0.390827
47236,3.9044,0.387515
47237,3.9045,0.384203
47238,3.9046,0.385859
47239,3.9047,0.389171
47240,3.9048,0.389171
47241,3.9049,0.390827
47242,3.905,0.390827
47243,3.9051,0.390827
47244,3.9052,0.392483
47245,3.9053,0.392483
47246,3.9054,0.390827
47247,3.9055,0.394139
47248,3.9056,0.394139
47249,3.9057,0.394139
47250,3.9058,0.392483
47251,3.9059,0.395796
47252,3.906,0.394139
47253,3.9061,0.390827
47254,3.9062,0.387515
47255,3.9063,0.384203
47256,3.9064,0.385859
47257,3.9065,0.387515
47258,3.9066,0.390827
47259,3.9067,0.392483
47260,3.9068,0.392483
47261,3.9069,0.392483
47262,3.907,0.392483
47263,3.9071,0.392483
47264,3.9072,0.392483
47265,3.9073,0.392483
47266,3.9074,0.394139
47267,3.9075,0.394139
47268,3.9076,0.392483
47269,3.9077,0.395796
47270,3.9078,0.392483
47271,3.9079,0.389171
47272,3.908,0.387515
47273,3.9081,0.384203
47274,3.9082,0.387515
47275,3.9083,0.389171
47276,3.9084,0.390827
47277,3.9085,0.389171
47278,3.9086,0.392483
47279,3.9087,0.392483
47280,3.9088,0.390827
47281,3.9089,0.394139
47282,3.909,0.394139
47283,3.9091,0.394139
47284,3.9092,0.394139
47285,3.9093,0.394139
47286,3.9094,0.392483
47287,3.9095,0.395796
47288,3.9096,0.392483
47289,3.9097,0.389171
47290,3.9098,0.385859
47291,3.9099,0.384203
47292,3.91,0.387515
47293,3.9101,0.389171
47294,3.9102,0.390827
47295,3.9103,0.390827
47296,3.9104,0.390827
47297,3.9105,0.390827
47298,3.9106,0.394139
47299,3.9107,0.394139
47300,3.9108,0.394139
47301,3.9109,0.394139
47302,3.911,0.394139
47303,3.9111,0.394139
47304,3.9112,0.394139
47305,3.9113,0.394139
47306,3.9114,0.390827
47307,3.9115,0.389171
47308,3.9116,0.385859
47309,3.9117,0.384203
47310,3.9118,0.387515
47311,3.9119,0.387515
47312,3.912,0.390827
47313,3.9121,0.390827
47314,3.9122,0.390827
47315,3.9123,0.390827
47316,3.9124,0.392483
47317,3.9125,0.392483
47318,3.9126,0.392483
47319,3.9127,0.394139
47320,3.9128,0.394139
47321,3.9129,0.394139
47322,3.913,0.392483
47323,3.9131,0.395796
47324,3.9132,0.390827
47325,3.9133,0.387515
47326,3.9134,0.384203
47327,3.9135,0.385859
47328,3.9136,0.387515
47329,3.9137,0.387515
47330,3.9138,0.390827
47331,3.9139,0.390827
47332,3.914,0.390827
47333,3.9141,0.390827
47334,3.9142,0.392483
47335,3.9143,0.392483
47336,3.9144,0.390827
47337,3.9145,0.394139
47338,3.9146,0.394139
47339,3.9147,0.394139
47340,3.9148,0.394139
47341,3.9149,0.394139
47342,3.915,0.390827
47343,3.9151,0.387515
47344,3.9152,0.384203
47345,3.9153,0.385859
47346,3.9154,0.389171
47347,3.9155,0.389171
47348,3.9156,0.389171
47349,3.9157,0.392483
47350,3.9158,0.392483
47351,3.9159,0.392483
47352,3.916,0.392483
47353,3.9161,0.392483
47354,3.9162,0.392483
47355,3.9163,0.392483
47356,3.9164,0.392483
47357,3.9165,0.394139
47358,3.9166,0.394139
47359,3.9167,0.392483
47360,3.9168,0.389171
47361,3.9169,0.389171
47362,3.917,0.384203
47363,3.9171,0.385859
47364,3.9172,0.389171
47365,3.9173,0.389171
47366,3.9174,0.390827
47367,3.9175,0.390827
47368,3.9176,0.390827
47369,3.9177,0.390827
47370,3.9178,0.394139
47371,3.9179,0.394139
47372,3.918,0.394139
47373,3.9181,0.394139
47374,3.9182,0.394139
47375,3.9183,0.394139
47376,3.9184,0.394139
47377,3.9185,0.392483
47378,3.9186,0.389171
47379,3.9187,0.387515
47380,3.9188,0.384203
47381,3.9189,0.387515
47382,3.919,0.387515
47383,3.9191,0.390827
47384,3.9192,0.390827
47385,3.9193,0.390827
47386,3.9194,0.390827
47387,3.9195,0.390827
47388,3.9196,0.394139
47389,3.9197,0.394139
47390,3.9198,0.394139
47391,3.9199,0.394139
47392,3.92,0.394139
47393,3.9201,0.392483
47394,3.9202,0.395796
47395,3.9203,0.392483
47396,3.9204,0.389171
47397,3.9205,0.385859
47398,3.9206,0.384203
47399,3.9207,0.387515
47400,3.9208,0.387515
47401,3.9209,0.390827
47402,3.921,0.390827
47403,3.9211,0.390827
47404,3.9212,0.390827
47405,3.9213,0.392483
47406,3.9214,0.392483
47407,3.9215,0.392483
47408,3.9216,0.392483
47409,3.9217,0.394139
47410,3.9218,0.394139
47411,3.9219,0.392483
47412,3.922,0.395796
47413,3.9221,0.390827
47414,3.9222,0.387515
47415,3.9223,0.384203
47416,3.9224,0.384203
47417,3.9225,0.387515
47418,3.9226,0.390827
47419,3.9227,0.390827
47420,3.9228,0.390827
47421,3.9229,0.390827
47422,3.923,0.392483
47423,3.9231,0.392483
47424,3.9232,0.392483
47425,3.9233,0.392483
47426,3.9234,0.392483
47427,3.9235,0.392483
47428,3.9236,0.392483
47429,3.9237,0.392483
47430,3.9238,0.395796
47431,3.9239,0.390827
47432,3.924,0.387515
47433,3.9241,0.385859
47434,3.9242,0.385859
47435,3.9243,0.387515
47436,3.9244,0.387515
47437,3.9245,0.390827
47438,3.9246,0.390827
47439,3.9247,0.390827
47440,3.9248,0.392483
47441,3.9249,0.392483
47442,3.925,0.392483
47443,3.9251,0.390827
47444,3.9252,0.392483
47445,3.9253,0.392483
47446,3.9254,0.392483
47447,3.9255,0.392483
47448,3.9256,0.394139
47449,3.9257,0.389171
47450,3.9258,0.387515
47451,3.9259,0.384203
47452,3.926,0.385859
47453,3.9261,0.389171
47454,3.9262,0.389171
47455,3.9263,0.389171
47456,3.9264,0.389171
47457,3.9265,0.392483
47458,3.9266,0.392483
47459,3.9267,0.392483
47460,3.9268,0.394139
47461,3.9269,0.394139
47462,3.927,0.394139
47463,3.9271,0.394139
47464,3.9272,0.394139
47465,3.9273,0.394139
47466,3.9274,0.392483
47467,3.9275,0.389171
47468,3.9276,0.387515
47469,3.9277,0.384203
47470,3.9278,0.385859
47471,3.9279,0.389171
47472,3.928,0.387515
47473,3.9281,0.390827
47474,3.9282,0.390827
47475,3.9283,0.390827
47476,3.9284,0.390827
47477,3.9285,0.392483
47478,3.9286,0.392483
47479,3.9287,0.392483
47480,3.9288,0.394139
47481,3.9289,0.394139
47482,3.929,0.392483
47483,3.9291,0.392483
47484,3.9292,0.392483
47485,3.9293,0.389171
47486,3.9294,0.385859
47487,3.9295,0.384203
47488,3.9296,0.387515
47489,3.9297,0.389171
47490,3.9298,0.390827
47491,3.9299,0.390827
47492,3.93,0.390827
47493,3.9301,0.390827
47494,3.9302,0.392483
47495,3.9303,0.392483
47496,3.9304,0.392483
47497,3.9305,0.392483
47498,3.9306,0.392483
47499,3.9307,0.394139
47500,3.9308,0.392483
47501,3.9309,0.395796
47502,3.931,0.392483
47503,3.9311,0.389171
47504,3.9312,0.385859
47505,3.9313,0.384203
47506,3.9314,0.387515
47507,3.9315,0.387515
47508,3.9316,0.390827
47509,3.9317,0.392483
47510,3.9318,0.392483
47511,3.9319,0.392483
47512,3.932,0.392483
47513,3.9321,0.392483
47514,3.9322,0.392483
47515,3.9323,0.392483
47516,3.9324,0.392483
47517,3.9325,0.392483
47518,3.9326,0.392483
47519,3.9327,0.395796
47520,3.9328,0.390827
47521,3.9329,0.387515
47522,3.933,0.384203
47523,3.9331,0.384203
47524,3.9332,0.387515
47525,3.9333,0.387515
47526,3.9334,0.390827
47527,3.9335,0.389171
47528,3.9336,0.392483
47529,3.9337,0.392483
47530,3.9338,0.392483
47531,3.9339,0.392483
47532,3.934,0.390827
47533,3.9341,0.394139
47534,3.9342,0.392483
47535,3.9343,0.392483
47536,3.9344,0.394139
47537,3.9345,0.394139
47538,3.9346,0.390827
47539,3.9347,0.387515
47540,3.9348,0.384203
47541,3.9349,0.385859
47542,3.935,0.389171
47543,3.9351,0.389171
47544,3.9352,0.389171
47545,3.9353,0.390827
47546,3.9354,0.389171
47547,3.9355,0.392483
47548,3.9356,0.392483
47549,3.9357,0.392483
47550,3.9358,0.392483
47551,3.9359,0.392483
47552,3.936,0.392483
47553,3.9361,0.392483
47554,3.9362,0.392483
47555,3.9363,0.392483
47556,3.9364,0.389171
47557,3.9365,0.387515
47558,3.9366,0.384203
47559,3.9367,0.385859
47560,3.9368,0.387515
47561,3.9369,0.390827
47562,3.937,0.389171
47563,3.9371,0.392483
47564,3.9372,0.392483
47565,3.9373,0.392483
47566,3.9374,0.392483
47567,3.9375,0.392483
47568,3.9376,0.392483
47569,3.9377,0.394139
47570,3.9378,0.394139
47571,3.9379,0.394139
47572,3.938,0.394139
47573,3.9381,0.392483
47574,3.9382,0.389171
47575,3.9383,0.385859
47576,3.9384,0.385859
47577,3.9385,0.385859
47578,3.9386,0.389171
47579,3.9387,0.389171
47580,3.9388,0.389171
47581,3.9389,0.390827
47582,3.939,0.390827
47583,3.9391,0.390827
47584,3.9392,0.392483
47585,3.9393,0.392483
47586,3.9394,0.392483
47587,3.9395,0.392483
47588,3.9396,0.392483
47589,3.9397,0.394139
47590,3.9398,0.392483
47591,3.9399,0.392483
47592,3.94,0.389171
47593,3.9401,0.385859
47594,3.9402,0.384203
47595,3.9403,0.387515
47596,3.9404,0.387515
47597,3.9405,0.390827
47598,3.9406,0.390827
47599,3.9407,0.390827
47600,3.9408,0.392483
47601,3.9409,0.392483
47602,3.941,0.392483
47603,3.9411,0.392483
47604,3.9412,0.394139
47605,3.9413,0.394139
47606,3.9414,0.394139
47607,3.9415,0.392483
47608,3.9416,0.395796
47609,3.9417,0.390827
47610,3.9418,0.387515
47611,3.9419,0.385859
47612,3.942,0.384203
47613,3.9421,0.387515
47614,3.9422,0.389171
47615,3.9423,0.389171
47616,3.9424,0.390827
47617,3.9425,0.390827
47618,3.9426,0.390827
47619,3.9427,0.392483
47620,3.9428,0.392483
47621,3.9429,0.390827
47622,3.943,0.394139
47623,3.9431,0.392483
47624,3.9432,0.392483
47625,3.9433,0.394139
47626,3.9434,0.394139
47627,3.9435,0.390827
47628,3.9436,0.387515
47629,3.9437,0.384203
47630,3.9438,0.385859
47631,3.9439,0.387515
47632,3.944,0.387515
47633,3.9441,0.390827
47634,3.9442,0.390827
47635,3.9443,0.390827
47636,3.9444,0.392483
47637,3.9445,0.392483
47638,3.9446,0.392483
47639,3.9447,0.392483
47640,3.9448,0.394139
47641,3.9449,0.394139
47642,3.945,0.394139
47643,3.9451,0.394139
47644,3.9452,0.394139
47645,3.9453,0.390827
47646,3.9454,0.387515
47647,3.9455,0.384203
47648,3.9456,0.385859
47649,3.9457,0.387515
47650,3.9458,0.390827
47651,3.9459,0.389171
47652,3.946,0.392483
47653,3.9461,0.392483
47654,3.9462,0.392483
47655,3.9463,0.392483
47656,3.9464,0.392483
47657,3.9465,0.392483
47658,3.9466,0.392483
47659,3.9467,0.394139
47660,3.9468,0.394139
47661,3.9469,0.394139
47662,3.947,0.394139
47663,3.9471,0.390827
47664,3.9472,0.387515
47665,3.9473,0.384203
47666,3.9474,0.385859
47667,3.9475,0.389171
47668,3.9476,0.389171
47669,3.9477,0.389171
47670,3.9478,0.392483
47671,3.9479,0.392483
47672,3.948,0.392483
47673,3.9481,0.392483
47674,3.9482,0.392483
47675,3.9483,0.390827
47676,3.9484,0.394139
47677,3.9485,0.394139
47678,3.9486,0.394139
47679,3.9487,0.394139
47680,3.9488,0.392483
47681,3.9489,0.389171
47682,3.949,0.387515
47683,3.9491,0.384203
47684,3.9492,0.387515
47685,3.9493,0.389171
47686,3.9494,0.390827
47687,3.9495,0.389171
47688,3.9496,0.392483
47689,3.9497,0.392483
47690,3.9498,0.392483
47691,3.9499,0.392483
47692,3.95,0.394139
47693,3.9501,0.394139
47694,3.9502,0.394139
47695,3.9503,0.394139
47696,3.9504,0.394139
47697,3.9505,0.394139
47698,3.9506,0.392483
47699,3.9507,0.389171
47700,3.9508,0.385859
47701,3.9509,0.384203
47702,3.951,0.387515
47703,3.9511,0.389171
47704,3.9512,0.390827
47705,3.9513,0.389171
47706,3.9514,0.392483
47707,3.9515,0.392483
47708,3.9516,0.392483
47709,3.9517,0.392483
47710,3.9518,0.392483
47711,3.9519,0.394139
47712,3.952,0.394139
47713,3.9521,0.394139
47714,3.9522,0.394139
47715,3.9523,0.394139
47716,3.9524,0.390827
47717,3.9525,0.387515
47718,3.9526,0.385859
47719,3.9527,0.384203
47720,3.9528,0.387515
47721,3.9529,0.387515
47722,3.953,0.390827
47723,3.9531,0.389171
47724,3.9532,0.392483
47725,3.9533,0.392483
47726,3.9534,0.392483
47727,3.9535,0.390827
47728,3.9536,0.394139
47729,3.9537,0.394139
47730,3.9538,0.394139
47731,3.9539,0.394139
47732,3.954,0.392483
47733,3.9541,0.395796
47734,3.9542,0.390827
47735,3.9543,0.387515
47736,3.9544,0.384203
47737,3.9545,0.385859
47738,3.9546,0.387515
47739,3.9547,0.390827
47740,3.9548,0.390827
47741,3.9549,0.390827
47742,3.955,0.390827
47743,3.9551,0.392483
47744,3.9552,0.392483
47745,3.9553,0.390827
47746,3.9554,0.394139
47747,3.9555,0.394139
47748,3.9556,0.394139
47749,3.9557,0.392483
47750,3.9558,0.395796
47751,3.9559,0.407388
47752,3.956,0.423948
47753,3.9561,0.430573
47754,3.9562,0.433885
47755,3.9563,0.437197
47756,3.9564,0.440509
47757,3.9565,0.445477
47758,3.9566,0.447133
47759,3.9567,0.447133
47760,3.9568,0.443821
47761,3.9569,0.399108
47762,3.957,0.361019
47763,3.9571,0.327898
47764,3.9572,0.303057
47765,3.9573,0.281528
47766,3.9574,0.266624
47767,3.9575,0.256687
47768,3.9576,0.243439
47769,3.9577,0.236815
47770,3.9578,0.230191
47771,3.9579,0.225223
47772,3.958,0.220254
47773,3.9581,0.216942
47774,3.9582,0.211974
47775,3.9583,0.211974
47776,3.9584,0.208662
47777,3.9585,0.208662
47778,3.9586,0.208662
47779,3.9587,0.20535
47780,3.9588,0.20535
47781,3.9589,0.203694
47782,3.959,0.203694
47783,3.9591,0.203694
47784,3.9592,0.203694
47785,3.9593,0.200382
47786,3.9594,0.200382
47787,3.9595,0.200382
47788,3.9596,0.200382
47789,3.9597,0.200382
47790,3.9598,0.200382
47791,3.9599,0.200382
47792,3.96,0.200382
47793,3.9601,0.200382
47794,3.9602,0.200382
47795,3.9603,0.200382
47796,3.9604,0.203694
47797,3.9605,0.198726
47798,3.9606,0.200382
47799,3.9607,0.200382
47800,3.9608,0.200382
47801,3.9609,0.200382
47802,3.961,0.200382
47803,3.9611,0.200382
47804,3.9612,0.200382
47805,3.9613,0.200382
47806,3.9614,0.200382
47807,3.9615,0.200382
47808,3.9616,0.200382
47809,3.9617,0.200382
47810,3.9618,0.200382
47811,3.9619,0.198726
47812,3.962,0.198726
47813,3.9621,0.198726
47814,3.9622,0.198726
47815,3.9623,0.198726
47816,3.9624,0.198726
47817,3.9625,0.200382
47818,3.9626,0.200382
47819,3.9627,0.200382
47820,3.9628,0.200382
47821,3.9629,0.200382
47822,3.963,0.198726
47823,3.9631,0.198726
47824,3.9632,0.198726
47825,3.9633,0.198726
47826,3.9634,0.198726
47827,3.9635,0.200382
47828,3.9636,0.200382
47829,3.9637,0.200382
47830,3.9638,0.200382
47831,3.9639,0.200382
47832,3.964,0.200382
47833,3.9641,0.198726
47834,3.9642,0.198726
47835,3.9643,0.198726
47836,3.9644,0.198726
47837,3.9645,0.198726
47838,3.9646,0.200382
47839,3.9647,0.200382
47840,3.9648,0.200382
47841,3.9649,0.200382
47842,3.965,0.200382
47843,3.9651,0.198726
47844,3.9652,0.198726
47845,3.9653,0.198726
47846,3.9654,0.198726
47847,3.9655,0.198726
47848,3.9656,0.200382
47849,3.9657,0.200382
47850,3.9658,0.200382
47851,3.9659,0.200382
47852,3.966,0.198726
47853,3.9661,0.198726
47854,3.9662,0.198726
47855,3.9663,0.198726
47856,3.9664,0.198726
47857,3.9665,0.200382
47858,3.9666,0.200382
47859,3.9667,0.200382
47860,3.9668,0.200382
47861,3.9669,0.200382
47862,3.967,0.198726
47863,3.9671,0.198726
47864,3.9672,0.198726
47865,3.9673,0.198726
47866,3.9674,0.198726
47867,3.9675,0.198726
47868,3.9676,0.200382
47869,3.9677,0.200382
47870,3.9678,0.200382
47871,3.9679,0.200382
47872,3.968,0.200382
47873,3.9681,0.198726
47874,3.9682,0.198726
47875,3.9683,0.198726
47876,3.9684,0.198726
47877,3.9685,0.198726
47878,3.9686,0.200382
47879,3.9687,0.200382
47880,3.9688,0.200382
47881,3.9689,0.198726
47882,3.969,0.198726
47883,3.9691,0.198726
47884,3.9692,0.198726
47885,3.9693,0.198726
47886,3.9694,0.198726
47887,3.9695,0.200382
47888,3.9696,0.200382
47889,3.9697,0.200382
47890,3.9698,0.200382
47891,3.9699,0.200382
47892,3.97,0.198726
47893,3.9701,0.198726
47894,3.9702,0.198726
47895,3.9703,0.198726
47896,3.9704,0.198726
47897,3.9705,0.198726
47898,3.9706,0.200382
47899,3.9707,0.200382
47900,3.9708,0.200382
47901,3.9709,0.200382
47902,3.971,0.198726
47903,3.9711,0.198726
47904,3.9712,0.198726
47905,3.9713,0.198726
47906,3.9714,0.198726
47907,3.9715,0.198726
47908,3.9716,0.200382
47909,3.9717,0.200382
47910,3.9718,0.200382
47911,3.9719,0.200382
47912,3.972,0.198726
47913,3.9721,0.198726
47914,3.9722,0.198726
47915,3.9723,0.198726
47916,3.9724,0.198726
47917,3.9725,0.200382
47918,3.9726,0.200382
47919,3.9727,0.200382
47920,3.9728,0.198726
47921,3.9729,0.200382
47922,3.973,0.208662
47923,3.9731,0.256687
47924,3.9732,0.296433
47925,3.9733,0.326242
47926,3.9734,0.354394
47927,3.9735,0.370955
47928,3.9736,0.390827
47929,3.9737,0.370955
47930,3.9738,0.337834
47931,3.9739,0.309681
47932,3.974,0.288152
47933,3.9741,0.271592
47934,3.9742,0.256687
47935,3.9743,0.248407
47936,3.9744,0.236815
47937,3.9745,0.231847
47938,3.9746,0.225223
47939,3.9747,0.220254
47940,3.9748,0.216942
47941,3.9749,0.211974
47942,3.975,0.211974
47943,3.9751,0.208662
47944,3.9752,0.207006
47945,3.9753,0.207006
47946,3.9754,0.20535
47947,3.9755,0.20535
47948,3.9756,0.203694
47949,3.9757,0.203694
47950,3.9758,0.203694
47951,3.9759,0.200382
47952,3.976,0.200382
47953,3.9761,0.200382
47954,3.9762,0.200382
47955,3.9763,0.200382
47956,3.9764,0.200382
47957,3.9765,0.200382
47958,3.9766,0.200382
47959,3.9767,0.200382
47960,3.9768,0.200382
47961,3.9769,0.200382
47962,3.977,0.200382
47963,3.9771,0.198726
47964,3.9772,0.198726
47965,3.9773,0.198726
47966,3.9774,0.200382
47967,3.9775,0.200382
47968,3.9776,0.200382
47969,3.9777,0.200382
47970,3.9778,0.200382
47971,3.9779,0.198726
47972,3.978,0.198726
47973,3.9781,0.198726
47974,3.9782,0.198726
47975,3.9783,0.198726
47976,3.9784,0.198726
47977,3.9785,0.200382
47978,3.9786,0.200382
47979,3.9787,0.200382
47980,3.9788,0.200382
47981,3.9789,0.198726
47982,3.979,0.198726
47983,3.9791,0.198726
47984,3.9792,0.198726
47985,3.9793,0.198726
47986,3.9794,0.198726
47987,3.9795,0.200382
47988,3.9796,0.200382
47989,3.9797,0.200382
47990,3.9798,0.200382
47991,3.9799,0.198726
47992,3.98,0.198726
47993,3.9801,0.198726
47994,3.9802,0.198726
47995,3.9803,0.198726
47996,3.9804,0.198726
47997,3.9805,0.200382
47998,3.9806,0.200382
47999,3.9807,0.200382
48000,3.9808,0.200382
48001,3.9809,0.200382
48002,3.981,0.200382
48003,3.9811,0.198726
48004,3.9812,0.198726
48005,3.9813,0.198726
48006,3.9814,0.198726
48007,3.9815,0.200382
48008,3.9816,0.200382
48009,3.9817,0.200382
48010,3.9818,0.200382
48011,3.9819,0.200382
48012,3.982,0.200382
48013,3.9821,0.198726
48014,3.9822,0.198726
48015,3.9823,0.198726
48016,3.9824,0.198726
48017,3.9825,0.200382
48018,3.9826,0.200382
48019,3.9827,0.200382
48020,3.9828,0.200382
48021,3.9829,0.198726
48022,3.983,0.198726
48023,3.9831,0.200382
48024,3.9832,0.198726
48025,3.9833,0.198726
48026,3.9834,0.198726
48027,3.9835,0.200382
48028,3.9836,0.200382
48029,3.9837,0.200382
48030,3.9838,0.200382
48031,3.9839,0.198726
48032,3.984,0.198726
48033,3.9841,0.198726
48034,3.9842,0.198726
48035,3.9843,0.198726
48036,3.9844,0.198726
48037,3.9845,0.200382
48038,3.9846,0.200382
48039,3.9847,0.200382
48040,3.9848,0.200382
48041,3.9849,0.200382
48042,3.985,0.198726
48043,3.9851,0.198726
48044,3.9852,0.198726
48045,3.9853,0.198726
48046,3.9854,0.198726
48047,3.9855,0.200382
48048,3.9856,0.200382
48049,3.9857,0.200382
48050,3.9858,0.200382
48051,3.9859,0.200382
48052,3.986,0.200382
48053,3.9861,0.198726
48054,3.9862,0.198726
48055,3.9863,0.198726
48056,3.9864,0.198726
48057,3.9865,0.200382
48058,3.9866,0.200382
48059,3.9867,0.200382
48060,3.9868,0.200382
48061,3.9869,0.198726
48062,3.987,0.198726
48063,3.9871,0.198726
48064,3.9872,0.198726
48065,3.9873,0.198726
48066,3.9874,0.198726
48067,3.9875,0.200382
48068,3.9876,0.200382
48069,3.9877,0.200382
48070,3.9878,0.198726
48071,3.9879,0.198726
48072,3.988,0.198726
48073,3.9881,0.198726
48074,3.9882,0.198726
48075,3.9883,0.198726
48076,3.9884,0.225223
48077,3.9885,0.273248
48078,3.9886,0.308025
48079,3.9887,0.341146
48080,3.9888,0.362675
48081,3.9889,0.377579
48082,3.989,0.390827
48083,3.9891,0.354394
48084,3.9892,0.324585
48085,3.9893,0.299745
48086,3.9894,0.281528
48087,3.9895,0.264968
48088,3.9896,0.255031
48089,3.9897,0.241783
48090,3.9898,0.235159
48091,3.9899,0.228535
48092,3.99,0.22191
48093,3.9901,0.218598
48094,3.9902,0.215286
48095,3.9903,0.211974
48096,3.9904,0.210318
48097,3.9905,0.208662
48098,3.9906,0.207006
48099,3.9907,0.207006
48100,3.9908,0.207006
48101,3.9909,0.203694
48102,3.991,0.203694
48103,3.9911,0.203694
48104,3.9912,0.203694
48105,3.9913,0.200382
48106,3.9914,0.200382
48107,3.9915,0.200382
48108,3.9916,0.200382
48109,3.9917,0.200382
48110,3.9918,0.200382
48111,3.9919,0.200382
48112,3.992,0.200382
48113,3.9921,0.200382
48114,3.9922,0.200382
48115,3.9923,0.200382
48116,3.9924,0.19707
48117,3.9925,0.200382
48118,3.9926,0.200382
48119,3.9927,0.200382
48120,3.9928,0.200382
48121,3.9929,0.198726
48122,3.993,0.198726
48123,3.9931,0.198726
48124,3.9932,0.198726
48125,3.9933,0.198726
48126,3.9934,0.200382
48127,3.9935,0.200382
48128,3.9936,0.200382
48129,3.9937,0.200382
48130,3.9938,0.200382
48131,3.9939,0.200382
48132,3.994,0.198726
48133,3.9941,0.198726
48134,3.9942,0.198726
48135,3.9943,0.198726
48136,3.9944,0.198726
48137,3.9945,0.200382
48138,3.9946,0.200382
48139,3.9947,0.200382
48140,3.9948,0.200382
48141,3.9949,0.200382
48142,3.995,0.198726
48143,3.9951,0.198726
48144,3.9952,0.198726
48145,3.9953,0.198726
48146,3.9954,0.198726
48147,3.9955,0.200382
48148,3.9956,0.200382
48149,3.9957,0.200382
48150,3.9958,0.198726
48151,3.9959,0.198726
48152,3.996,0.198726
48153,3.9961,0.198726
