HPs,kfold_accuracy,kfold_recall,kfold_f1,time,test_accuracy
25000,0.7812499999999999,0.7812499999999999,0.77776029924235,4.501428469022115,0.6666666666666666
12000,0.79375,0.79375,0.7931104070956775,3.1604980270067853,0.65
10200,0.7770833333333333,0.7770833333333333,0.7744302264861128,2.250020619233449,0.6583333333333333
8400,0.7916666666666666,0.7916666666666667,0.7905224674960655,2.253474227587382,0.675
6800,0.8125,0.8125,0.8099654038542934,2.187742829322815,0.6333333333333333
5100,0.8333333333333334,0.8333333333333334,0.8315733176477762,2.0316018025080362,0.7
3400,0.775,0.775,0.7732717606872106,2.414371466636658,0.6
