HPs,kfold_accuracy,kfold_recall,kfold_f1,time,test_accuracy
8,0.9122685185185185,0.9122685185185185,0.9122210166179769,27.94865394035975,0.5666666666666667
9,0.9145833333333334,0.9145833333333334,0.914417944601912,28.930637923876443,0.5583333333333333
10,0.9291666666666666,0.9291666666666666,0.9292511399661281,32.57532140811284,0.625
11,0.9197916666666668,0.9197916666666668,0.9197976855198189,34.78328670263291,0.5583333333333333
12,0.9381410256410255,0.9381410256410257,0.9383020752785235,42.23769981861115,0.5833333333333334
13,0.9361607142857142,0.9361607142857142,0.936104286784308,43.14656815131505,0.6
14,0.945,0.945,0.9449757973262225,42.41738464832306,0.6166666666666667
15,0.9373697916666666,0.9373697916666666,0.9374795163071898,43.03001168171565,0.6083333333333333
