HPs,kfold_accuracy,kfold_recall,kfold_f1,time,test_accuracy
128,0.725,0.725,0.7249165658242374,1.7980220715204875,0.5666666666666667
256,0.7479166666666666,0.7479166666666667,0.7467834520098433,1.9777130365371705,0.625
512,0.7895833333333333,0.7895833333333333,0.7881069287106793,3.2481536865234375,0.7
1024,0.80625,0.80625,0.8064408307892237,3.6703740119934083,0.6916666666666667
2048,0.8333333333333333,0.8333333333333333,0.8304468521069894,5.969271524747213,0.675
