HPs,kfold_accuracy,kfold_recall,kfold_f1,time,test_accuracy
256,0.9805555555555555,0.9817236024844721,0.9802367550736175,1.5945315837860108,0.625
512,0.9833333333333332,0.9797619047619047,0.9815287628053586,2.411235519250234,0.6916666666666667
