HPs,kfold_accuracy,kfold_recall,kfold_f1,time,test_accuracy
[],0.8638888888888889,0.8645204583101949,0.864187903819323,7.651343743006389,0.5833333333333334
"[0.1, 0.316]",0.45912698412698416,0.46056322703874397,0.42821185135803574,10.54933814605077,0.375
"[0.1, 0.1, 0.316, 0.316]",0.6959876543209876,0.6963548906598872,0.6956408067286516,12.564054997762044,0.6083333333333333
