HPs,kfold_accuracy,kfold_recall,kfold_f1,time,test_accuracy
hamming,0.9694444444444444,0.9701237695688498,0.9691690852537054,2.2150361061096193,0.675
hanning,0.9777777777777779,0.9782401656314701,0.9776689364648854,2.393483805656433,0.6166666666666667
