HPs,kfold_accuracy,kfold_recall,kfold_f1,time,test_accuracy
False,0.7729166666666667,0.7729166666666666,0.7708334296369003,2.8319926699002584,0.6416666666666667
True,0.7966666666666666,0.7966666666666666,0.7942679686570762,4.324392648537954,0.6416666666666667
